full_text,Label,text,predicted_label
"['banci', 'ngangur', 'hatersnya', 'agnezmo', 'sama', 'perawan', 'tua', 'imigran', 'gelap', 'guangzhou', 'kayak', 'org', 'sarap', 'agnezmo', 'yang', 'mangung', 'yang', 'obses', 'giling', 'deh', 'kocak']",Bully, banci ngangur hatersnya agnezmo sama perawan tua imigran gelap guangzhou kayak org sarap agnezmo yang mangung yang obses giling deh kocak ,Bully
"['sarap', 'robi']",Bully, sarap robi ,Bully
"['gila', 'disuruh', 'buktikan', 'teologis', 'fix', 'sarap']",Bully, gila disuruh buktikan teologis fix sarap ,Bully
"['sertifikat', 'bantuin', 'aing', 'masuk', 'unpad', 'tidak', 'ya', 'btw', 'raja', 'sarap', 'udah', 'tau', 'deptil', 'ngebut']",Bully, sertifikat bantuin aing masuk unpad tidak ya btw raja sarap udah tau deptil ngebut ,Bully
"['sarap', 'didian']",Bully, sarap didian ,Bully
"['sohe', 'at', 'anton', 'sarap', 'ibulsa']",Bully, sohe at anton sarap ibulsa ,Bully
"['sarap', 'mamatai', 'lang']",Bully, sarap mamatai lang ,Bully
"['kalau', 'sampai', 'next', 'wek', 'pioli', 'pakai', 'taktik', 'ama', 'formasi', 'ampas', 'sarap', 'sih', 'fix']",Bully, kalau sampai next wek pioli pakai taktik ama formasi ampas sarap sih fix ,Bully
"['sarap', 'manghambalos']",Bully, sarap manghambalos ,Bully
"['hm', 'sarap', 'sa', 'eyes', 'thanks', 'po', 'uwu']",Bully, hm sarap sa eyes thanks po uwu ,Bully
"['kayaknya', 'urg', 'kalau', 'naksir', 'orang', 'emang', 'suka', 'blon', 'first', 'date', 'sendal', 'lepas', 'sebelah', 'sarap', 'anying']",NoBully, kayaknya urg kalau naksir orang emang suka blon first date sendal lepas sebelah sarap anying ,Bully
"['den', 'bokep', 'didukung', 'buzer', 'tukang', 'fitnah', 'tukang', 'hoax', 'si']",Bully, den bokep didukung buzer tukang fitnah tukang hoax si ,Bully
"['jalur', 'gara', 'gara', 'honor', 'ngebuzernya', 'pecah', 'kongsi']",Bully, jalur gara gara honor ngebuzernya pecah kongsi ,Bully
"['opini', 'goblok', 'manusia', 'tertolol', 'lo', 'ngatain', 'caper', 'sus', 'member', 'yang', 'udah', 'angap', 'd', 'o', 'teman', 'seumur', 'hidup', 'banget', 'gue', 'yang', 'ngatain', 'member', 'gitu', 'sarap', 'emang']",NoBully, opini goblok manusia tertolol lo ngatain caper sus member yang udah angap d o teman seumur hidup banget gue yang ngatain member gitu sarap emang ,Bully
"['semoga', 'anak', 'doyan', 'bokep', 'bapaknya']",Bully, semoga anak doyan bokep bapaknya ,Bully
"['sarap', 'kurutin', 'ni', 'iya']",Bully, sarap kurutin ni iya ,Bully
"['sarap', 'suntukin', 'eh']",Bully, sarap suntukin eh ,Bully
"['beh', 'sarap', 'ibulsa', 'ni', 'sehun']",Bully, beh sarap ibulsa ni sehun ,Bully
"['inalilahi', 'wainailaihi', 'roji', 'un', 'semoga', 'korban', 'kecelakan', 'bawen', 'husnul', 'khotimah']",Bully, inalilahi wainailaihi roji un semoga korban kecelakan bawen husnul khotimah ,Bully
"['mbuat', 'sungai', 'sluruh', 'dindonesi', 'dtutup', 'kain', 'waring']",Bully, mbuat sungai sluruh dindonesi dtutup kain waring ,Bully
"['sma', 'aja', 'kyak', 'lo', 'klo', 'ly', 'pergi', 'kepasar', 'trus', 'lo', 'kebelet', 'berak', 'n', 'tidak', 'dpat', 'wc', 'elu', 'jng', 'gtu']",Bully, sma aja kyak lo klo ly pergi kepasar trus lo kebelet berak n tidak dpat wc elu jng gtu ,Bully
"['ang', 'sarap', 'ibulsa']",Bully, ang sarap ibulsa ,Bully
"['sarap', 'open', 'tenant', 'sejuta', 'wkwkwkw']",Bully, sarap open tenant sejuta wkwkwkw ,Bully
"['ya', 'alah', 'takut', 'banget', 'td', 'dpt', 'driver', 'sarap', 'astaghfirulah', 'si', 'bpk', 'nya', 'knp', 'dah', 'orgnya', 'kek', 'rada', 'sakit', 'jiwa', 'msh', 'bs', 'nge', 'grab', 'takut', 'banget', 'pas', 'turun', 'blg', 'makasih', 'sayang', 'gue', 'knp', 'sih', 'tidak', 'menu', 'blokir', 'driver', 'apk', 'grab', 'pdhl', 'butuh', 'banget', 'ngehindarin', 'kyk', 'begini']",Bully, ya alah takut banget td dpt driver sarap astaghfirulah si bpk nya knp dah orgnya kek rada sakit jiwa msh bs nge grab takut banget pas turun blg makasih sayang gue knp sih tidak menu blokir driver apk grab pdhl butuh banget ngehindarin kyk begini ,Bully
"['woy', 'gila', 'bayangin', 'lo', 'berduan', 'ama', 'mayat', 'dalem', 'pesawat', 'gmn', 'kabur', 'bjir', 'lo', 'gila', 'trs', 'diket', 'didepan', 'mayat', 'persis', 'memang', 'sarap']",Bully, woy gila bayangin lo berduan ama mayat dalem pesawat gmn kabur bjir lo gila trs diket didepan mayat persis memang sarap ,Bully
"['udah', 'sarap', 'cil']",Bully, udah sarap cil ,Bully
"['sarap', 'lostkeun', 'kitu', 'anying']",Bully, sarap lostkeun kitu anying ,Bully
"['sarap', 'sumpain']",Bully, sarap sumpain ,Bully
"['sarap', 'lomi']",Bully, sarap lomi ,Bully
"['sarap', 'ibulsa']",Bully, sarap ibulsa ,Bully
"['sarap', 'nyan', 'keanu']",Bully, sarap nyan keanu ,Bully
"['udah', 'malem', 'mah', 'diner', 'knp', 'sarap']",Bully, udah malem mah diner knp sarap ,Bully
"['sarif', 'sarap', 'dah', 'gt', 'aja']",Bully, sarif sarap dah gt aja ,Bully
"['sarap', 'donat']",Bully, sarap donat ,Bully
"['sarap', 'dlu', 'sa']",Bully, sarap dlu sa ,Bully
"['cute', 'ni', 'bambam', 'sarap', 'gawing', 'keychain', 'bambam', 'solo', 'concert', 'in', 'mnl']",Bully, cute ni bambam sarap gawing keychain bambam solo concert in mnl ,Bully
"['sarap', 'kurutin']",Bully, sarap kurutin ,Bully
"['ha', 'sembarangan', 'nuduh', 'goblok', 'emang', 'si', 'sarap', 'yang', 'goblok']",NoBully, ha sembarangan nuduh goblok emang si sarap yang goblok ,NoBully
"['sarap', 'dlu', 'teh']",Bully, sarap dlu teh ,Bully
"['mimpi', 'tolol', 'klub', 'miskin', 'minimal', 'bayar', 'pemain', 'city', 'cancelo', 'feran']",NoBully, mimpi tolol klub miskin minimal bayar pemain city cancelo feran ,Bully
"['tolol', 'coba', 'ayo']",Bully, tolol coba ayo ,Bully
"['bercyanda', 'bercyanda']",Bully, bercyanda bercyanda ,Bully
"['gebleg', 'knp', 'aing', 'mimpin', 'brondong', 'tolol', 'banget', 'manusia']",Bully, gebleg knp aing mimpin brondong tolol banget manusia ,Bully
"['harganya', 'sehinga', 'orang', 'yang', 'makan', 'harganya', 'tidak', 'takut', 'ditembak', 'kader', 'partai', 'yang', 'sok', 'tau', 'memviralkan', 'warung', 'kader', 'tolol', 'yang', 'rest', 'area']",NoBully, harganya sehinga orang yang makan harganya tidak takut ditembak kader partai yang sok tau memviralkan warung kader tolol yang rest area ,Bully
"['tidak', 'nungu', 'uji', 'coba', 'pembuktian', 'hitungan', 'ekonomis', 'penumpang', 'udah', 'keliatan', 'perbandinganya', 'dari', 'kemaren', 'udah', 'bnyk', 'pakar', 'yang', 'bicara', 'lha', 'objective', 'kcic', 'jg', 'gk', 'buang', 'duit', 'doang', 'proyek', 'tolol', 'ngawur']",Bully, tidak nungu uji coba pembuktian hitungan ekonomis penumpang udah keliatan perbandinganya dari kemaren udah bnyk pakar yang bicara lha objective kcic jg gk buang duit doang proyek tolol ngawur ,Bully
"['rl', 'ketemu', 'cowok', 'kaya', 'gitu', 'ih', 'nangis', 'gue', 'mah', 'udah', 'dijauhin', 'tapi', 'kerjasama', 'ojt', 'hrs', 'komunikasi', 'gitu', 'tolol', 'cowoknya', 'bagus', 'kaya', 'gitu', 'sampai', 'merinding', 'gue', 'sakit', 'utg', 'gue', 'duluan', 'gegara', 'sakit', 'tidak', 'nyambung', 'sakitnya', 'tapi', 'alasan']",NoBully, rl ketemu cowok kaya gitu ih nangis gue mah udah dijauhin tapi kerjasama ojt hrs komunikasi gitu tolol cowoknya bagus kaya gitu sampai merinding gue sakit utg gue duluan gegara sakit tidak nyambung sakitnya tapi alasan ,Bully
"['taklid', 'buta', 'yang', 'mangut', 'aja', 'sat', 'junjunganya', 'bilang', 'tegak', 'lurus', 'mukidi', 'melanjutkan', 'program', 'mukidi', 'tolol', 'banget', 'tuh', 'buihnya', 'wowo']",Bully, taklid buta yang mangut aja sat junjunganya bilang tegak lurus mukidi melanjutkan program mukidi tolol banget tuh buihnya wowo ,Bully
"['percaya', 'rumor', 't', 'pi', 'tai', 'bakalan', 'date', 'cewek', 'tidak', 'cowok', 'anjing', 'tolol', 'ngatain', 'tolol', 'bilang', 'tai', 'dating', 'women', 'tuh', 'langsung', 'tantrum', 'jekicot', 'dating', 'bongo']",NoBully, percaya rumor t pi tai bakalan date cewek tidak cowok anjing tolol ngatain tolol bilang tai dating women tuh langsung tantrum jekicot dating bongo ,Bully
"['bajingan', 'tolol', 'dongo', 'banget', 'emang', 'nya', 'dunia', 'rocky', 'gerung', 'doang', 'contoh', 'kau', 'pelacur', 'kampung', 'namanya', 'pelacur', 'kampung', 'mu', 'doang', 'betul', 'tidak', 'monyet']",NoBully, bajingan tolol dongo banget emang nya dunia rocky gerung doang contoh kau pelacur kampung namanya pelacur kampung mu doang betul tidak monyet ,Bully
"['muslim', 'orang', 'islam', 'ktp', 'k', 'include', 'cebong', 'kadrun', 'presiden', 'menteri', 'koruptor', 'politikus', 'dl', 'gmn', 'lo', 'bedakan', 'cebong', 'kadrun', 'muslim', 'bot', 'tolol', 'mu']",Bully, muslim orang islam ktp k include cebong kadrun presiden menteri koruptor politikus dl gmn lo bedakan cebong kadrun muslim bot tolol mu ,Bully
"['amin', 'semoga', 'bajingan', 'tolol', 'sadar', 'ya']",NoBully, amin semoga bajingan tolol sadar ya ,Bully
"['intinya', 'sory', 'udah', 'bikin', 'kecewa', 'wkwkwk', 'tolol', 'ah', 'bego']",Bully, intinya sory udah bikin kecewa wkwkwk tolol ah bego ,Bully
"['pantes', 'aja', 'gampang', 'luluh', 'udah', 'naksir', 'duluan', 'bocil', 'kalau', 'lo', 'diselingkuhi', 'ngasih', 'maf', 'kali', 'ya', 'cinta', 'emang', 'bikin', 'tolol']",NoBully, pantes aja gampang luluh udah naksir duluan bocil kalau lo diselingkuhi ngasih maf kali ya cinta emang bikin tolol ,Bully
['tolol'],Bully, tolol ,NoBully
"['ntar', 'orang', 'yang', 'bunuh', 'lo', 'kesel', 'krn', 'lo', 'tolol']",NoBully, ntar orang yang bunuh lo kesel krn lo tolol ,NoBully
"['memang', 'bayi', 'kerjanya', 'nangis', 'bego', 'gimana', 'sih', 'lo', 'lo', 'diem', 'trus', 'ad', 'jdi', 'bayi', 'nya', 'bisu', 'tolol']",Bully, memang bayi kerjanya nangis bego gimana sih lo lo diem trus ad jdi bayi nya bisu tolol ,Bully
"['sistem', 'anj', 'tolol', 'ribet', 'banget', 'kontol', 'pakai', 'nuker']",Bully, sistem anj tolol ribet banget kontol pakai nuker ,Bully
"['jeh', 'tolol', 'mknya', 'kalau', 'belum', 'anak', 'kontrol', 'itu', 'napsu', 'lo']",NoBully, jeh tolol mknya kalau belum anak kontrol itu napsu lo ,Bully
"['mama', 'gigi', 'versi', 'tukang', 'jualan', 'jamu']",Bully, mama gigi versi tukang jualan jamu ,Bully
"['twit', 'tolol', 'kepemimpinan', 'nasional', 'ditentukan', 'elit', 'elit', 'politik']",Bully, twit tolol kepemimpinan nasional ditentukan elit elit politik ,Bully
"['tag', 'aja', 'akun', 'twiter', 'si', 'mbak', 'tolol', 'kesini', 'yang', 'tau']",Bully, tag aja akun twiter si mbak tolol kesini yang tau ,Bully
"['gue', 'muter', 'muter', 'kayak', 'org', 'tolol', 'anjing', 'kayaknye', 'efek', 'earing']",Bully, gue muter muter kayak org tolol anjing kayaknye efek earing ,Bully
"['ngemis', 'ngemis', 'kasihanin', 'si', 'supir', 'truck', 'tolol']",Bully, ngemis ngemis kasihanin si supir truck tolol ,Bully
"['ih', 'tolol', 'ngerepotin', 'aja']",Bully, ih tolol ngerepotin aja ,Bully
"['wkwkwkwkw', 'akun', 'palsu', 'kalau', 'ketipu', 'akun', 'tolol', 'maksimal']",Bully, wkwkwkwkw akun palsu kalau ketipu akun tolol maksimal ,Bully
"['kadroen', 'sepertimu', 'pintarnya', 'yang', 'goblok', 'permanen', 'dikit', 'bicara', 'hutang', 'negara', 'tidak', 'hutang', 'hutang', 'pengunan', 'infrastruktur', 'produktip', 'amp', 'kemajuan', 'negara', 'salahnya', 'terpenting', 'tdk', 'melangar', 'u', 'orang', 'pinter', 'dikit', 'tolol', 'goblok']",NoBully, kadroen sepertimu pintarnya yang goblok permanen dikit bicara hutang negara tidak hutang hutang pengunan infrastruktur produktip amp kemajuan negara salahnya terpenting tdk melangar u orang pinter dikit tolol goblok ,NoBully
"['wkwkwk', 'biarin', 'si', 'fakta', 'permasalahanya', 'gmna', 'lucu', 'liat', 'orng', 'tolol', 'bgini']",NoBully, wkwkwk biarin si fakta permasalahanya gmna lucu liat orng tolol bgini ,Bully
"['maf', 'ya', 'terpaksa', 'sy', 'bodoh', 'amp', 'tolol', 'dikasih', 'kesempatan', 'hidup', 'utk', 'merubah', 'takdir', 'kau', 'ngak', 'bagus', 'mati', 'dilahirkan', 'ketetapanmu', 'dilahirkan', 'dlm', 'keadan', 'kafir']",NoBully, maf ya terpaksa sy bodoh amp tolol dikasih kesempatan hidup utk merubah takdir kau ngak bagus mati dilahirkan ketetapanmu dilahirkan dlm keadan kafir ,Bully
"['pembenci', 'anies', 'yang', 'merendahkan', 'kampus', 'kenyatanya', 'mati', 'matian', 'menyekolahkan', 'anaknya', 'kampus', 'kemunafikan', 'yang', 'tolol']",Bully, pembenci anies yang merendahkan kampus kenyatanya mati matian menyekolahkan anaknya kampus kemunafikan yang tolol ,Bully
"['kameramen', 'tolol']",NoBully, kameramen tolol ,NoBully
"['emng', 'definisi', 'tolol', 'ya', 'gitu']",Bully, emng definisi tolol ya gitu ,Bully
"['sy', 'pendukung', 'ps', 'krn', 'bang', 'sandinya', 'mah', 'ogah', 'hidup', 'amin']",Bully, sy pendukung ps krn bang sandinya mah ogah hidup amin ,Bully
"['pulau', 'rempang', 'berduka', 'orang', 'in', 'kemana', 'aja', 'hilang', 'telan', 'bumi', 'udah', 'kubur', 'ngepet', 'pindah', 'cari', 'sasaran', 'bisnis', 'investorx', 'coba', 'bajingan', 'tolol']",NoBully, pulau rempang berduka orang in kemana aja hilang telan bumi udah kubur ngepet pindah cari sasaran bisnis investorx coba bajingan tolol ,Bully
"['tuk', 'gamonin', 'orang', 'tolol', 'ya', 'tidak', 'bilang', 'sayang', 'gada', 'efort', 'bisanya', 'ningalin', 'doang', 'makan', 'tuh', 'sayang']",Bully, tuk gamonin orang tolol ya tidak bilang sayang gada efort bisanya ningalin doang makan tuh sayang ,Bully
"['muka', 'nya', 'aja', 'keliatan', 'kek', 'orang', 'tolol']",NoBully, muka nya aja keliatan kek orang tolol ,NoBully
['tolol'],NoBully, tolol ,NoBully
"['lo', 'bilang', 'klo', 'benar', 'salah', 'tai', 'dating', 'cewek', 'gue', 'tidak', 'yang', 'salah', 'dating', 'sama', 'aja', 'memang', 'dikonfirmasi', 'belajar', 'bahasa', 'indonesia', 'analisis', 'kalimat', 'yang', 'benar', 'ngatain', 'orang', 'yang', 'tolol', 'malu']",Bully, lo bilang klo benar salah tai dating cewek gue tidak yang salah dating sama aja memang dikonfirmasi belajar bahasa indonesia analisis kalimat yang benar ngatain orang yang tolol malu ,Bully
['tolol'],NoBully, tolol ,NoBully
"['mampus', 'dibuly', 'tolol', 'sih']",NoBully, mampus dibuly tolol sih ,Bully
"['manusia', 'manusia', 'tolol']",NoBully, manusia manusia tolol ,NoBully
"['dungu', 'menyandang', 'gelar', 'bajingan', 'tolol']",NoBully, dungu menyandang gelar bajingan tolol ,Bully
['tolol'],NoBully, tolol ,NoBully
"['orang', 'tolol', 'ngatain', 'orang', 'tolol', 'konsepnya', 'gimana', 'ya']",Bully, orang tolol ngatain orang tolol konsepnya gimana ya ,NoBully
"['knp', 'alasan', 'utk', 'jangan', 'biarkan', 'orang', 'bodoh', 'tolol', 'goblok', 'berkembang', 'biak']",NoBully, knp alasan utk jangan biarkan orang bodoh tolol goblok berkembang biak ,NoBully
"['famplat', 'apan', 'tolol']",NoBully, famplat apan tolol ,Bully
['tolol'],NoBully, tolol ,NoBully
"['tolol', 'bangsat']",NoBully, tolol bangsat ,Bully
"['ortu', 'lo', 'dientot', 'anjq', 'kayanya', 'lahirlah', 'lo', 'yang', 'otak', 'nya', 'tolol']",NoBully, ortu lo dientot anjq kayanya lahirlah lo yang otak nya tolol ,NoBully
"['dongo', 'cari', 'uang', 'halal', 'ngerti', 'tidak', 'bajingan', 'tolol', 'nih', 'orang']",NoBully, dongo cari uang halal ngerti tidak bajingan tolol nih orang ,NoBully
"['dna', 'presiden', 'yang', 'dna', 'nya', 'nabi', 'adam', 'nabi', 'adam', 'dari', 'jawa', 'tolol']",Bully, dna presiden yang dna nya nabi adam nabi adam dari jawa tolol ,Bully
"['pertanyan', 'tolol', 'inimah']",Bully, pertanyan tolol inimah ,Bully
"['lo', 'aja', 'ganti', 'klub', 'pemain', 'cidera', 'orang', 'musim', 'glazer', 'sancho', 'antony', 'grenwod', 'dipinjemin', 'gara', 'diprotes', 'sjw', 'gausah', 'tolol', 'fans']",Bully, lo aja ganti klub pemain cidera orang musim glazer sancho antony grenwod dipinjemin gara diprotes sjw gausah tolol fans ,Bully
"['namanya', 'orang', 'tolol']",NoBully, namanya orang tolol ,NoBully
"['lo', 'aja', 'tolol', 'ajig', 'info', 'tidak', 'baca', 'ya', 'susah']",NoBully, lo aja tolol ajig info tidak baca ya susah ,Bully
"['benci', 'banget', 'kalau', 'udah', 'bucin', 'lucu', 'tolol']",Bully, benci banget kalau udah bucin lucu tolol ,Bully
"['ya', 'gmn', 'tidak', 'gue', 'ngetik', 'lol', 'orang', 'lo', 'tolol', 'dibilang', 'gue', 'tidak', 'heran', 'kalau', 'lo', 'bilang', 'lo', 'jg', 'kremy']",NoBully, ya gmn tidak gue ngetik lol orang lo tolol dibilang gue tidak heran kalau lo bilang lo jg kremy ,NoBully
"['anak', 'sih', 'lindungi', 'korban', 'buta', 'loh', 'tolol', 'sangat', 'kalau', 'sampai', 'hilang', 'gitu', 'aja']",Bully, anak sih lindungi korban buta loh tolol sangat kalau sampai hilang gitu aja ,Bully
"['percaya', 'aja', 'wkwk', 'tolol', 'banget', 'ni', 'fandom', 'liat', 'aja', 'itu', 'editan', 'burik', 'dipercaya']",Bully, percaya aja wkwk tolol banget ni fandom liat aja itu editan burik dipercaya ,Bully
"['kasian', 'banget', 'bayinya', 'keluarga', 'manusia', 'tolol']",NoBully, kasian banget bayinya keluarga manusia tolol ,NoBully
"['slang', 'sek', 'i', 'kito', 'pom', 'belanar', 'kokna', 'tkhabis', 'nok', 'guno', 'budok', 'i', 'jah', 'duk', 'sibuk', 'guno', 'slang', 'sek', 'dio', 'sibuk', 'doh', 'duk', 'claim', 'oyak', 'kito', 'suko', 'guno', 'slang', 'pok', 'i', 'dio', 'dio', 'tktahu', 'ko', 'kito', 'ni', 'multi', 'universe', 'lagu', 'mano', 'dio', 'kecek', 'lagutu', 'la', 'kito', 'kecek', 'bukenyo', 'kih', 'kito', 'suko', 'tolol', 'banyok', 'eh']",Bully, slang sek i kito pom belanar kokna tkhabis nok guno budok i jah duk sibuk guno slang sek dio sibuk doh duk claim oyak kito suko guno slang pok i dio dio tktahu ko kito ni multi universe lagu mano dio kecek lagutu la kito kecek bukenyo kih kito suko tolol banyok eh ,Bully
"['keseringan', 'ngomong', 'keseringan', 'yang', 'tolol', 'org', 'ningalin', 'stage', 'cm', 'x', 'tour', 'sisanya', 'benerin', 'mic', 'trouble', 'doang', 'perform', 'dgn', 'wkwk', 'tidak', 'heran', 'gue', 'lo', 'bilang', 'lo', 'jg', 'kremy']",Bully, keseringan ngomong keseringan yang tolol org ningalin stage cm x tour sisanya benerin mic trouble doang perform dgn wkwk tidak heran gue lo bilang lo jg kremy ,Bully
"['nih', 'lonte', 'tolol', 'yang', 'mahu', 'siksa', 'smpe', 'jdi', 'tolol', 'beneran']",NoBully, nih lonte tolol yang mahu siksa smpe jdi tolol beneran ,Bully
"['kontol', 'tolol', 'manusia', 'babi']",NoBully, kontol tolol manusia babi ,NoBully
"['bocah', 'tolol']",NoBully, bocah tolol ,NoBully
"['jiah', 'males', 'gue', 'tidak', 'bersyukur', 'lo', 'manusia', 'exol', 'dukung', 'd', 'o', 'lo', 'udah', 'ngapain', 'aja', 'sampai', 'ngetwet', 'kayak', 'gitu', 'ckck', 'tolol']",Bully, jiah males gue tidak bersyukur lo manusia exol dukung d o lo udah ngapain aja sampai ngetwet kayak gitu ckck tolol ,Bully
"['tolol', 'si', 'dimanfatin', 'bong', 'e', 'bong', 'pecinta', 'denbokep', 'emang', 'tolol']",NoBully, tolol si dimanfatin bong e bong pecinta denbokep emang tolol ,NoBully
"['orangnya', 'kemana', 'ya', 'ko', 'tidak', 'nongol', 'udah', 'mati', 'kah', 'kalau', 'udah', 'mati', 'alhamdulilah', 'ngurangin', 'orang', 'tolol']",NoBully, orangnya kemana ya ko tidak nongol udah mati kah kalau udah mati alhamdulilah ngurangin orang tolol ,Bully
"['rezim', 'bandit', 'bangsat', 'tolol']",Bully, rezim bandit bangsat tolol ,Bully
"['oh', 'cewe', 'pintar', 'memilih', 'cowo', 'tolol', 'kayak', 'lo']",NoBully, oh cewe pintar memilih cowo tolol kayak lo ,Bully
"['yang', 'jur', 'kena', 'tolol', 'matin', 'rizky', 'jalan', 'usaha', 'orng', 'bnga']",Bully, yang jur kena tolol matin rizky jalan usaha orng bnga ,Bully
"['kades', 'pejabat', 'kelurahan', 'representasi', 'suara', 'rakyat', 'adil', 'sat', 'mengambil', 'kesimpulan', 'aspirasi', 'warganya', 'pro', 'kontra', 'jangan', 'yang', 'kontra', 'teprovokasi', 'kelompok', 'bajingan', 'tolol', 'aman', 'deh']",Bully, kades pejabat kelurahan representasi suara rakyat adil sat mengambil kesimpulan aspirasi warganya pro kontra jangan yang kontra teprovokasi kelompok bajingan tolol aman deh ,Bully
"['bajingan', 'tolol', 'jelasin', 'komunis', 'orang', 'komunis', 'yang', 'bersemangat', 'komunis', 'dongo', 'banget', 'nih', 'orang', 'kena', 'jebakan', 'batman', 'gue']",NoBully, bajingan tolol jelasin komunis orang komunis yang bersemangat komunis dongo banget nih orang kena jebakan batman gue ,NoBully
"['elo', 'copy', 'paste', 'nya', 'rocky', 'gerung', 'dasar', 'tolol', 'loe']",Bully, elo copy paste nya rocky gerung dasar tolol loe ,Bully
"['iri', 'tolol', 'rezeki', 'dah', 'ngatur', 'aja', 'iri', 'rezeki', 'orang']",Bully, iri tolol rezeki dah ngatur aja iri rezeki orang ,Bully
"['tolol', 'ah', 'tidak', 'bikin', 'klo', 'denger', 'suara', 'tangisan', 'bayi', 'aja', 'tidak']",Bully, tolol ah tidak bikin klo denger suara tangisan bayi aja tidak ,Bully
['tolol'],NoBully, tolol ,NoBully
"['khas', 'gaya', 'orang', 'tolol', 'menyanjung', 'nyanjung', 'anak', 'junjungan', 'kerja', 'kelompok', 'nyuk', 'krn', 'anak', 'gubernur', 'dikutsertakan']",Bully, khas gaya orang tolol menyanjung nyanjung anak junjungan kerja kelompok nyuk krn anak gubernur dikutsertakan ,Bully
"['tingal', 'repost', 'tidak', 'garap', 'istilahnya', 'ya', 'ya', 'tolol']",Bully, tingal repost tidak garap istilahnya ya ya tolol ,Bully
"['bodoh', 'tolol', 'anjing', 'bangsat', 'goblok', 'diriku', 'kpd', 'diriku']",Bully, bodoh tolol anjing bangsat goblok diriku kpd diriku ,Bully
"['norak', 'lo', 'ky', 'begini', 'aja', 'lo', 'bangain', 'tolol']",NoBully, norak lo ky begini aja lo bangain tolol ,NoBully
"['gue', 'becanda', 'taunya', 'serius', 'pure', 'tolol', 'brt']",Bully, gue becanda taunya serius pure tolol brt ,Bully
"['buzerpki', 'munafik', 'bajingan', 'tolol', 'cebong', 'penjilat', 'bangsa', 'kader', 'abubu', 'in', 'gk', 'mengalahkan', 'anis', 'karna', 'ganjar', 'korupsi', 'ktp', 'wowok', 'pendukungx', 'udah', 'kecewa', 'munafik']",NoBully, buzerpki munafik bajingan tolol cebong penjilat bangsa kader abubu in gk mengalahkan anis karna ganjar korupsi ktp wowok pendukungx udah kecewa munafik ,Bully
